date,fr_ann
2021-12-08,0.10950000000000001
2021-12-09,0.10950000000000001
2021-12-10,0.10950000000000001
2021-12-11,0.10950000000000001
2021-12-12,0.10950000000000001
2021-12-13,0.10950000000000001
2021-12-14,0.06695925000000001
2021-12-15,0.10950000000000001
2021-12-16,0.10950000000000001
2021-12-17,0.0900747
2021-12-18,0.0976083
2021-12-19,0.09884200000000001
2021-12-20,0.10950000000000001
2021-12-21,0.10652160000000001
2021-12-22,0.10950000000000001
2021-12-23,0.0866437
2021-12-24,0.10950000000000001
2021-12-25,0.10950000000000001
2021-12-26,0.10950000000000001
2021-12-27,0.10950000000000001
2021-12-28,0.10950000000000001
2021-12-29,0.10950000000000001
2021-12-30,0.10950000000000001
2021-12-31,0.0616777
2022-01-01,0.10950000000000001
2022-01-02,0.10950000000000001
2022-01-03,0.10950000000000001
2022-01-04,0.10950000000000001
2022-01-05,0.10950000000000001
2022-01-06,0.10950000000000001
2022-01-07,0.10950000000000001
2022-01-08,0.10950000000000001
2022-01-09,0.10950000000000001
2022-01-10,0.0895053
2022-01-11,0.09998810000000001
2022-01-12,-0.0017848500000000008
2022-01-13,-0.01309255
2022-01-14,-0.05560045
2022-01-15,0.054541950000000006
2022-01-16,0.037814
2022-01-17,0.06715270000000001
2022-01-18,0.10949270000000001
2022-01-19,0.09115145
2022-01-20,0.10950000000000001
2022-01-21,0.08303385
2022-01-22,0.04770915
2022-01-23,0.02617415
2022-01-24,0.0514431
2022-01-25,0.029630700000000003
2022-01-26,-0.01956035
2022-01-27,-0.08252285
2022-01-28,0.034864799999999994
2022-01-29,0.00407705
2022-01-30,0.0918924
2022-01-31,-0.014928499999999997
2022-02-01,-0.015121949999999999
2022-02-02,0.0352152
2022-02-03,-0.02949565
2022-02-04,0.010552150000000001
2022-02-05,0.10021805
2022-02-06,0.10950000000000001
2022-02-07,-0.0104974
2022-02-08,0.10950000000000001
2022-02-09,0.0699413
2022-02-10,0.06643365000000001
2022-02-11,-0.032798900000000006
2022-02-12,0.10950000000000001
2022-02-13,0.08321269999999999
2022-02-14,0.06945585
2022-02-15,0.028112300000000003
2022-02-16,0.10950000000000001
2022-02-17,0.10950000000000001
2022-02-18,-0.01568405
2022-02-19,0.06814915
2022-02-20,0.007617549999999998
2022-02-21,-0.005369150000000002
2022-02-22,-0.02177225
2022-02-23,-0.06773670000000001
2022-02-24,-0.06854700000000001
2022-02-25,0.0628457
2022-02-26,0.09835290000000001
2022-02-27,0.02463385
2022-02-28,-0.12971735
2022-03-01,0.08894685000000001
2022-03-02,0.07114945
2022-03-03,0.10950000000000001
2022-03-04,0.10950000000000001
2022-03-05,0.0790444
2022-03-06,0.0186588
2022-03-07,-0.0432233
2022-03-08,0.0853297
2022-03-09,0.09773240000000001
2022-03-10,0.03416765
2022-03-11,-0.048442799999999994
2022-03-12,-0.0025695999999999987
2022-03-13,-0.04008795
2022-03-14,-0.0438
2022-03-15,0.07030995
2022-03-16,0.09442915
2022-03-17,0.10950000000000001
2022-03-18,0.07906629999999999
2022-03-19,0.10950000000000001
2022-03-20,0.10950000000000001
2022-03-21,0.032678450000000005
2022-03-22,0.10950000000000001
2022-03-23,0.0986011
2022-03-24,0.00568305
2022-03-25,0.05631585000000001
2022-03-26,0.0460922
2022-03-27,0.011143450000000003
